torch.compile disabled in this fork runtime path.
Using PyTorch SDPA attention backend.
GPU: NVIDIA GeForce RTX 4060 Ti
GPU VRAM: 16.0 GB
GPU CC: 8.9
GPU profile: ada-10-15gb
Consumer matrix support: yes
TF32: enabled
AMP dtype: torch.bfloat16
Vocab size: 8,192
Dataset: tinystories
Muon compute dtype: torch.bfloat16 (matching AMP dtype)
Using cached autotune candidate: batch_size=4, checkpointing=on.
Attention backend: sdpa
torch.compile: disabled
Trying train candidate: batch_size=4, activation_checkpointing=enabled
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 8, 'n_kv_head': 8, 'n_embd': 512, 'window_pattern': 'SSSL', 'attention_backend': 'sdpa', 'use_activation_checkpointing': True, 'compute_dtype': torch.bfloat16}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,848
  scalars                 : 16
  total                   : 50,332,688
Estimated FLOPs per token: 2.390815e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 900s
Gradient accumulation steps: 4

step 00000 (0.0%) | loss: 9.011614 | lrm: 1.00 | dt: 1075ms | tok/sec: 30,470 | mfu: 8.2% | epoch: 1 | remaining: 900s    
step 00001 (0.0%) | loss: 8.768569 | lrm: 1.00 | dt: 838ms | tok/sec: 39,117 | mfu: 10.6% | epoch: 1 | remaining: 900s    
step 00002 (0.0%) | loss: 8.061274 | lrm: 1.00 | dt: 838ms | tok/sec: 39,096 | mfu: 10.6% | epoch: 1 | remaining: 900s    
step 00003 (0.0%) | loss: 7.323978 | lrm: 1.00 | dt: 838ms | tok/sec: 39,080 | mfu: 10.6% | epoch: 1 | remaining: 900s    
step 00004 (0.0%) | loss: 6.725945 | lrm: 1.00 | dt: 841ms | tok/sec: 38,983 | mfu: 10.5% | epoch: 1 | remaining: 900s    
step 00005 (0.0%) | loss: 6.215418 | lrm: 1.00 | dt: 855ms | tok/sec: 38,340 | mfu: 10.4% | epoch: 1 | remaining: 900s    
step 00006 (0.0%) | loss: 5.883963 | lrm: 1.00 | dt: 839ms | tok/sec: 39,070 | mfu: 10.6% | epoch: 1 | remaining: 900s    
step 00007 (0.0%) | loss: 5.593616 | lrm: 1.00 | dt: 838ms | tok/sec: 39,090 | mfu: 10.6% | epoch: 1 | remaining: 900s    
step 00008 (0.0%) | loss: 5.360705 | lrm: 1.00 | dt: 839ms | tok/sec: 39,050 | mfu: 10.6% | epoch: 1 | remaining: 900s    
step 00009 (0.0%) | loss: 5.175372 | lrm: 1.00 | dt: 839ms | tok/sec: 39,053 | mfu: 10.6% | epoch: 1 | remaining: 900s    
step 00010 (0.0%) | loss: 5.023817 | lrm: 1.00 | dt: 836ms | tok/sec: 39,173 | mfu: 10.6% | epoch: 1 | remaining: 900s    
step 00011 (0.0%) | loss: 4.867952 | lrm: 1.00 | dt: 839ms | tok/sec: 39,078 | mfu: 10.6% | epoch: 1 | remaining: 899s    
step 00012 (0.1%) | loss: 4.747224 | lrm: 1.00 | dt: 841ms | tok/sec: 38,952 | mfu: 10.5% | epoch: 1 | remaining: 898s    
step 00013 (0.2%) | loss: 4.669297 | lrm: 1.00 | dt: 839ms | tok/sec: 39,073 | mfu: 10.6% | epoch: 1 | remaining: 897s    
step 00014 (0.3%) | loss: 4.555015 | lrm: 1.00 | dt: 839ms | tok/sec: 39,072 | mfu: 10.6% | epoch: 1 | remaining: 897s    
step 00015 (0.4%) | loss: 4.483211 | lrm: 1.00 | dt: 839ms | tok/sec: 39,042 | mfu: 10.6% | epoch: 1 | remaining: 896s    
step 00016 (0.5%) | loss: 4.443635 | lrm: 1.00 | dt: 840ms | tok/sec: 39,021 | mfu: 10.6% | epoch: 1 | remaining: 895s    
step 00017 (0.6%) | loss: 4.364035 | lrm: 1.00 | dt: 838ms | tok/sec: 39,086 | mfu: 10.6% | epoch: 1 | remaining: 894s    
step 00018 (0.7%) | loss: 4.294300 | lrm: 1.00 | dt: 840ms | tok/sec: 39,029 | mfu: 10.6% | epoch: 1 | remaining: 893s    
step 00019 (0.7%) | loss: 4.271820 | lrm: 1.00 | dt: 838ms | tok/sec: 39,111 | mfu: 10.6% | epoch: 1 | remaining: 892s    
step 00020 (0.8%) | loss: 4.199723 | lrm: 1.00 | dt: 837ms | tok/sec: 39,127 | mfu: 10.6% | epoch: 1 | remaining: 892s    
step 00021 (0.9%) | loss: 4.141501 | lrm: 1.00 | dt: 841ms | tok/sec: 38,976 | mfu: 10.5% | epoch: 1 | remaining: 891s    
step 00022 (1.0%) | loss: 4.116005 | lrm: 1.00 | dt: 838ms | tok/sec: 39,102 | mfu: 10.6% | epoch: 1 | remaining: 890s    
step 00023 (1.1%) | loss: 4.062873 | lrm: 1.00 | dt: 839ms | tok/sec: 39,050 | mfu: 10.6% | epoch: 1 | remaining: 889s    
step 00024 (1.2%) | loss: 4.038955 | lrm: 1.00 | dt: 841ms | tok/sec: 38,970 | mfu: 10.5% | epoch: 1 | remaining: 888s    
step 00025 (1.3%) | loss: 4.018789 | lrm: 1.00 | dt: 838ms | tok/sec: 39,094 | mfu: 10.6% | epoch: 1 | remaining: 887s    
step 00026 (1.4%) | loss: 3.972463 | lrm: 1.00 | dt: 838ms | tok/sec: 39,081 | mfu: 10.6% | epoch: 1 | remaining: 887s    
step 00027 (1.5%) | loss: 3.934813 | lrm: 1.00 | dt: 854ms | tok/sec: 38,349 | mfu: 10.4% | epoch: 1 | remaining: 886s    
step 00028 (1.6%) | loss: 3.908637 | lrm: 1.00 | dt: 839ms | tok/sec: 39,048 | mfu: 10.6% | epoch: 1 | remaining: 885s    
step 00275 (24.7%) | loss: 1.799053 | lrm: 1.00 | dt: 838ms | tok/sec: 39,109 | mfu: 10.6% | epoch: 1 | remaining: 677s    
step 00276 (24.8%) | loss: 1.797943 | lrm: 1.00 | dt: 856ms | tok/sec: 38,271 | mfu: 10.4% | epoch: 1 | remaining: 676s    
step 00277 (24.9%) | loss: 1.798854 | lrm: 1.00 | dt: 839ms | tok/sec: 39,056 | mfu: 10.6% | epoch: 1 | remaining: 675s    
step 00278 (25.0%) | loss: 1.793609 | lrm: 1.00 | dt: 836ms | tok/sec: 39,192 | mfu: 10.6% | epoch: 1 | remaining: 675s    
step 00279 (25.1%) | loss: 1.785399 | lrm: 1.00 | dt: 839ms | tok/sec: 39,066 | mfu: 10.6% | epoch: 1 | remaining: 674s    
step 00280 (25.1%) | loss: 1.793321 | lrm: 1.00 | dt: 839ms | tok/sec: 39,038 | mfu: 10.6% | epoch: 1 | remaining: 673s    
step 00281 (25.2%) | loss: 1.798342 | lrm: 1.00 | dt: 854ms | tok/sec: 38,349 | mfu: 10.4% | epoch: 1 | remaining: 672s    
step 00282 (25.3%) | loss: 1.786484 | lrm: 1.00 | dt: 839ms | tok/sec: 39,077 | mfu: 10.6% | epoch: 1 | remaining: 671s    
step 00283 (25.4%) | loss: 1.808993 | lrm: 1.00 | dt: 837ms | tok/sec: 39,162 | mfu: 10.6% | epoch: 1 | remaining: 670s    
step 00284 (25.5%) | loss: 1.789169 | lrm: 1.00 | dt: 840ms | tok/sec: 39,006 | mfu: 10.5% | epoch: 1 | remaining: 669s    
step 00285 (25.6%) | loss: 1.781462 | lrm: 1.00 | dt: 840ms | tok/sec: 39,010 | mfu: 10.6% | epoch: 1 | remaining: 669s    
step 00286 (25.7%) | loss: 1.801927 | lrm: 1.00 | dt: 839ms | tok/sec: 39,042 | mfu: 10.6% | epoch: 1 | remaining: 668s    
step 00287 (25.8%) | loss: 1.793758 | lrm: 1.00 | dt: 855ms | tok/sec: 38,334 | mfu: 10.4% | epoch: 1 | remaining: 667s    
step 00288 (25.9%) | loss: 1.785684 | lrm: 1.00 | dt: 837ms | tok/sec: 39,147 | mfu: 10.6% | epoch: 1 | remaining: 666s    
step 00289 (26.0%) | loss: 1.794429 | lrm: 1.00 | dt: 837ms | tok/sec: 39,136 | mfu: 10.6% | epoch: 1 | remaining: 665s    
step 00290 (26.1%) | loss: 1.780700 | lrm: 1.00 | dt: 838ms | tok/sec: 39,118 | mfu: 10.6% | epoch: 1 | remaining: 664s    
step 00291 (26.2%) | loss: 1.790257 | lrm: 1.00 | dt: 839ms | tok/sec: 39,037 | mfu: 10.6% | epoch: 1 | remaining: 664s    
step 00292 (26.3%) | loss: 1.806405 | lrm: 1.00 | dt: 853ms | tok/sec: 38,398 | mfu: 10.4% | epoch: 1 | remaining: 663s    
step 00293 (26.4%) | loss: 1.790079 | lrm: 1.00 | dt: 837ms | tok/sec: 39,131 | mfu: 10.6% | epoch: 1 | remaining: 662s    
step 00294 (26.5%) | loss: 1.795574 | lrm: 1.00 | dt: 837ms | tok/sec: 39,156 | mfu: 10.6% | epoch: 1 | remaining: 661s    
step 00295 (26.6%) | loss: 1.817849 | lrm: 1.00 | dt: 854ms | tok/sec: 38,359 | mfu: 10.4% | epoch: 1 | remaining: 660s    
step 00296 (26.6%) | loss: 1.802387 | lrm: 1.00 | dt: 841ms | tok/sec: 38,962 | mfu: 10.5% | epoch: 1 | remaining: 659s    
step 00297 (26.7%) | loss: 1.800107 | lrm: 1.00 | dt: 839ms | tok/sec: 39,068 | mfu: 10.6% | epoch: 1 | remaining: 659s    
step 00298 (26.8%) | loss: 1.808151 | lrm: 1.00 | dt: 837ms | tok/sec: 39,135 | mfu: 10.6% | epoch: 1 | remaining: 658s    
step 00299 (26.9%) | loss: 1.789751 | lrm: 1.00 | dt: 840ms | tok/sec: 39,010 | mfu: 10.6% | epoch: 1 | remaining: 657s    
step 00300 (27.0%) | loss: 1.796156 | lrm: 1.00 | dt: 838ms | tok/sec: 39,110 | mfu: 10.6% | epoch: 1 | remaining: 656s    
step 00301 (27.1%) | loss: 1.803551 | lrm: 1.00 | dt: 840ms | tok/sec: 39,002 | mfu: 10.5% | epoch: 1 | remaining: 655s    
step 00302 (27.2%) | loss: 1.790132 | lrm: 1.00 | dt: 855ms | tok/sec: 38,310 | mfu: 10.4% | epoch: 1 | remaining: 654s    
step 00303 (27.3%) | loss: 1.811710 | lrm: 1.00 | dt: 838ms | tok/sec: 39,123 | mfu: 10.6% | epoch: 1 | remaining: 653s    
step 00304 (27.4%) | loss: 1.810904 | lrm: 1.00 | dt: 839ms | tok/sec: 39,063 | mfu: 10.6% | epoch: 1 | remaining: 653s    
step 00305 (27.5%) | loss: 1.802004 | lrm: 1.00 | dt: 837ms | tok/sec: 39,142 | mfu: 10.6% | epoch: 1 | remaining: 652s    
step 00306 (27.6%) | loss: 1.836269 | lrm: 1.00 | dt: 854ms | tok/sec: 38,354 | mfu: 10.4% | epoch: 1 | remaining: 651s    
step 00307 (27.7%) | loss: 1.820628 | lrm: 1.00 | dt: 839ms | tok/sec: 39,050 | mfu: 10.6% | epoch: 1 | remaining: 650s    
step 00308 (27.8%) | loss: 1.820207 | lrm: 1.00 | dt: 836ms | tok/sec: 39,211 | mfu: 10.6% | epoch: 1 | remaining: 649s    
step 00309 (27.9%) | loss: 1.831578 | lrm: 1.00 | dt: 839ms | tok/sec: 39,058 | mfu: 10.6% | epoch: 1 | remaining: 648s    
step 00310 (28.0%) | loss: 1.809246 | lrm: 1.00 | dt: 839ms | tok/sec: 39,062 | mfu: 10.6% | epoch: 1 | remaining: 648s    
step 00311 (28.0%) | loss: 1.826407 | lrm: 1.00 | dt: 838ms | tok/sec: 39,086 | mfu: 10.6% | epoch: 1 | remaining: 647s    
step 00312 (28.1%) | loss: 1.819200 | lrm: 1.00 | dt: 853ms | tok/sec: 38,406 | mfu: 10.4% | epoch: 1 | remaining: 646s    
step 00313 (28.2%) | loss: 1.795765 | lrm: 1.00 | dt: 838ms | tok/sec: 39,110 | mfu: 10.6% | epoch: 1 | remaining: 645s    
step 00314 (28.3%) | loss: 1.817317 | lrm: 1.00 | dt: 840ms | tok/sec: 39,031 | mfu: 10.6% | epoch: 1 | remaining: 644s    
step 00315 (28.4%) | loss: 1.797342 | lrm: 1.00 | dt: 839ms | tok/sec: 39,053 | mfu: 10.6% | epoch: 1 | remaining: 643s    
step 00316 (28.5%) | loss: 1.801070 | lrm: 1.00 | dt: 839ms | tok/sec: 39,078 | mfu: 10.6% | epoch: 1 | remaining: 643s    
step 00317 (28.6%) | loss: 1.804340 | lrm: 1.00 | dt: 839ms | tok/sec: 39,077 | mfu: 10.6% | epoch: 1 | remaining: 642s    
step 00318 (28.7%) | loss: 1.789287 | lrm: 1.00 | dt: 839ms | tok/sec: 39,048 | mfu: 10.6% | epoch: 1 | remaining: 641s    
step 00319 (28.8%) | loss: 1.798001 | lrm: 1.00 | dt: 837ms | tok/sec: 39,151 | mfu: 10.6% | epoch: 1 | remaining: 640s    
step 00320 (28.9%) | loss: 1.817610 | lrm: 1.00 | dt: 838ms | tok/sec: 39,090 | mfu: 10.6% | epoch: 1 | remaining: 639s    
step 00321 (29.0%) | loss: 1.793403 | lrm: 1.00 | dt: 837ms | tok/sec: 39,139 | mfu: 10.6% | epoch: 1 | remaining: 638s    
step 00322 (29.1%) | loss: 1.797110 | lrm: 1.00 | dt: 840ms | tok/sec: 39,015 | mfu: 10.6% | epoch: 1 | remaining: 638s    
step 00323 (29.2%) | loss: 1.799026 | lrm: 1.00 | dt: 854ms | tok/sec: 38,352 | mfu: 10.4% | epoch: 1 | remaining: 637s    
step 00324 (29.3%) | loss: 1.778606 | lrm: 1.00 | dt: 839ms | tok/sec: 39,069 | mfu: 10.6% | epoch: 1 | remaining: 636s    
step 00325 (29.4%) | loss: 1.794994 | lrm: 1.00 | dt: 837ms | tok/sec: 39,136 | mfu: 10.6% | epoch: 1 | remaining: 635s    
step 00326 (29.4%) | loss: 1.780634 | lrm: 1.00 | dt: 838ms | tok/sec: 39,114 | mfu: 10.6% | epoch: 1 | remaining: 634s    
step 00327 (29.5%) | loss: 1.770520 | lrm: 1.00 | dt: 853ms | tok/sec: 38,399 | mfu: 10.4% | epoch: 1 | remaining: 633s    
step 00328 (29.6%) | loss: 1.767702 | lrm: 1.00 | dt: 839ms | tok/sec: 39,046 | mfu: 10.6% | epoch: 1 | remaining: 632s    
step 00329 (29.7%) | loss: 1.745449 | lrm: 1.00 | dt: 839ms | tok/sec: 39,038 | mfu: 10.6% | epoch: 1 | remaining: 632s    
step 00330 (29.8%) | loss: 1.754716 | lrm: 1.00 | dt: 836ms | tok/sec: 39,190 | mfu: 10.6% | epoch: 1 | remaining: 631s    
step 00331 (29.9%) | loss: 1.758634 | lrm: 1.00 | dt: 838ms | tok/sec: 39,121 | mfu: 10.6% | epoch: 1 | remaining: 630s    
step 00332 (30.0%) | loss: 1.749079 | lrm: 1.00 | dt: 840ms | tok/sec: 39,017 | mfu: 10.6% | epoch: 1 | remaining: 629s    
step 00333 (30.1%) | loss: 1.765134 | lrm: 1.00 | dt: 840ms | tok/sec: 39,022 | mfu: 10.6% | epoch: 1 | remaining: 628s    
step 00334 (30.2%) | loss: 1.786605 | lrm: 1.00 | dt: 856ms | tok/sec: 38,278 | mfu: 10.4% | epoch: 1 | remaining: 627s    
step 00335 (30.3%) | loss: 1.760835 | lrm: 1.00 | dt: 840ms | tok/sec: 39,009 | mfu: 10.6% | epoch: 1 | remaining: 627s    
step 00336 (30.4%) | loss: 1.767697 | lrm: 1.00 | dt: 840ms | tok/sec: 39,030 | mfu: 10.6% | epoch: 1 | remaining: 626s    
step 00337 (30.5%) | loss: 1.766839 | lrm: 1.00 | dt: 836ms | tok/sec: 39,190 | mfu: 10.6% | epoch: 1 | remaining: 625s    
step 00338 (30.6%) | loss: 1.749787 | lrm: 1.00 | dt: 837ms | tok/sec: 39,129 | mfu: 10.6% | epoch: 1 | remaining: 624s    
step 00339 (30.7%) | loss: 1.759497 | lrm: 1.00 | dt: 854ms | tok/sec: 38,360 | mfu: 10.4% | epoch: 1 | remaining: 623s    
step 00340 (30.8%) | loss: 1.755313 | lrm: 1.00 | dt: 838ms | tok/sec: 39,108 | mfu: 10.6% | epoch: 1 | remaining: 622s    
step 00341 (30.8%) | loss: 1.744892 | lrm: 1.00 | dt: 838ms | tok/sec: 39,102 | mfu: 10.6% | epoch: 1 | remaining: 622s    
step 00342 (30.9%) | loss: 1.773647 | lrm: 1.00 | dt: 838ms | tok/sec: 39,125 | mfu: 10.6% | epoch: 1 | remaining: 621s    
step 00343 (31.0%) | loss: 1.751272 | lrm: 1.00 | dt: 838ms | tok/sec: 39,122 | mfu: 10.6% | epoch: 1 | remaining: 620s    
step 00344 (31.1%) | loss: 1.752002 | lrm: 1.00 | dt: 857ms | tok/sec: 38,255 | mfu: 10.3% | epoch: 1 | remaining: 619s    
step 00345 (31.2%) | loss: 1.763132 | lrm: 1.00 | dt: 839ms | tok/sec: 39,066 | mfu: 10.6% | epoch: 1 | remaining: 618s    
step 00346 (31.3%) | loss: 1.748918 | lrm: 1.00 | dt: 839ms | tok/sec: 39,060 | mfu: 10.6% | epoch: 1 | remaining: 617s    
step 00347 (31.4%) | loss: 1.754753 | lrm: 1.00 | dt: 839ms | tok/sec: 39,074 | mfu: 10.6% | epoch: 1 | remaining: 616s    
step 00348 (31.5%) | loss: 1.744996 | lrm: 1.00 | dt: 838ms | tok/sec: 39,082 | mfu: 10.6% | epoch: 1 | remaining: 616s    
step 00349 (31.6%) | loss: 1.729372 | lrm: 1.00 | dt: 838ms | tok/sec: 39,118 | mfu: 10.6% | epoch: 1 | remaining: 615s    
step 00350 (31.7%) | loss: 1.734808 | lrm: 1.00 | dt: 841ms | tok/sec: 38,959 | mfu: 10.5% | epoch: 1 | remaining: 614s    
step 00351 (31.8%) | loss: 1.731631 | lrm: 1.00 | dt: 839ms | tok/sec: 39,070 | mfu: 10.6% | epoch: 1 | remaining: 613s    
step 00352 (31.9%) | loss: 1.719554 | lrm: 1.00 | dt: 838ms | tok/sec: 39,085 | mfu: 10.6% | epoch: 1 | remaining: 612s    
step 00353 (32.0%) | loss: 1.727210 | lrm: 1.00 | dt: 837ms | tok/sec: 39,154 | mfu: 10.6% | epoch: 1 | remaining: 611s    
step 00354 (32.1%) | loss: 1.730388 | lrm: 1.00 | dt: 839ms | tok/sec: 39,046 | mfu: 10.6% | epoch: 1 | remaining: 611s    
step 00355 (32.2%) | loss: 1.730600 | lrm: 1.00 | dt: 840ms | tok/sec: 39,031 | mfu: 10.6% | epoch: 1 | remaining: 610s    
step 00356 (32.2%) | loss: 1.728315 | lrm: 1.00 | dt: 852ms | tok/sec: 38,439 | mfu: 10.4% | epoch: 1 | remaining: 609s    
step 00357 (32.3%) | loss: 1.716376 | lrm: 1.00 | dt: 839ms | tok/sec: 39,073 | mfu: 10.6% | epoch: 1 | remaining: 608s    
step 00358 (32.4%) | loss: 1.720560 | lrm: 1.00 | dt: 839ms | tok/sec: 39,045 | mfu: 10.6% | epoch: 1 | remaining: 607s    
step 00359 (32.5%) | loss: 1.733504 | lrm: 1.00 | dt: 838ms | tok/sec: 39,093 | mfu: 10.6% | epoch: 1 | remaining: 606s    
step 00360 (32.6%) | loss: 1.725430 | lrm: 1.00 | dt: 855ms | tok/sec: 38,334 | mfu: 10.4% | epoch: 1 | remaining: 606s    
step 00361 (32.7%) | loss: 1.732638 | lrm: 1.00 | dt: 838ms | tok/sec: 39,086 | mfu: 10.6% | epoch: 1 | remaining: 605s    
step 00362 (32.8%) | loss: 1.721750 | lrm: 1.00 | dt: 838ms | tok/sec: 39,096 | mfu: 10.6% | epoch: 1 | remaining: 604s    
step 00363 (32.9%) | loss: 1.711686 | lrm: 1.00 | dt: 839ms | tok/sec: 39,044 | mfu: 10.6% | epoch: 1 | remaining: 603s    
step 00364 (33.0%) | loss: 1.719831 | lrm: 1.00 | dt: 840ms | tok/sec: 39,024 | mfu: 10.6% | epoch: 1 | remaining: 602s    
step 00365 (33.1%) | loss: 1.713533 | lrm: 1.00 | dt: 851ms | tok/sec: 38,484 | mfu: 10.4% | epoch: 1 | remaining: 601s    
step 00366 (33.2%) | loss: 1.713058 | lrm: 1.00 | dt: 841ms | tok/sec: 38,967 | mfu: 10.5% | epoch: 1 | remaining: 600s    
step 00367 (33.3%) | loss: 1.716718 | lrm: 1.00 | dt: 838ms | tok/sec: 39,094 | mfu: 10.6% | epoch: 1 | remaining: 600s    
step 00368 (33.4%) | loss: 1.708349 | lrm: 1.00 | dt: 838ms | tok/sec: 39,080 | mfu: 10.6% | epoch: 1 | remaining: 599s    
step 00369 (33.5%) | loss: 1.715395 | lrm: 1.00 | dt: 839ms | tok/sec: 39,072 | mfu: 10.6% | epoch: 1 | remaining: 598s    
step 00370 (33.6%) | loss: 1.721865 | lrm: 1.00 | dt: 840ms | tok/sec: 39,028 | mfu: 10.6% | epoch: 1 | remaining: 597s    
step 00371 (33.7%) | loss: 1.705919 | lrm: 1.00 | dt: 855ms | tok/sec: 38,314 | mfu: 10.4% | epoch: 1 | remaining: 596s    
step 00372 (33.7%) | loss: 1.726414 | lrm: 1.00 | dt: 839ms | tok/sec: 39,060 | mfu: 10.6% | epoch: 1 | remaining: 595s    
step 00373 (33.8%) | loss: 1.716403 | lrm: 1.00 | dt: 836ms | tok/sec: 39,184 | mfu: 10.6% | epoch: 1 | remaining: 595s    
step 00374 (33.9%) | loss: 1.725157 | lrm: 1.00 | dt: 839ms | tok/sec: 39,043 | mfu: 10.6% | epoch: 1 | remaining: 594s    
step 00375 (34.0%) | loss: 1.723110 | lrm: 1.00 | dt: 854ms | tok/sec: 38,384 | mfu: 10.4% | epoch: 1 | remaining: 593s    
step 00376 (34.1%) | loss: 1.710416 | lrm: 1.00 | dt: 840ms | tok/sec: 39,016 | mfu: 10.6% | epoch: 1 | remaining: 592s    
step 00377 (34.2%) | loss: 1.731821 | lrm: 1.00 | dt: 839ms | tok/sec: 39,036 | mfu: 10.6% | epoch: 1 | remaining: 591s    
step 00378 (34.3%) | loss: 1.726102 | lrm: 1.00 | dt: 840ms | tok/sec: 39,025 | mfu: 10.6% | epoch: 1 | remaining: 590s    
step 00379 (34.4%) | loss: 1.712542 | lrm: 1.00 | dt: 837ms | tok/sec: 39,150 | mfu: 10.6% | epoch: 1 | remaining: 590s    
step 00380 (34.5%) | loss: 1.714607 | lrm: 1.00 | dt: 839ms | tok/sec: 39,077 | mfu: 10.6% | epoch: 1 | remaining: 589s    
step 00381 (34.6%) | loss: 1.700507 | lrm: 1.00 | dt: 840ms | tok/sec: 39,015 | mfu: 10.6% | epoch: 1 | remaining: 588s    
step 00382 (34.7%) | loss: 1.697837 | lrm: 1.00 | dt: 858ms | tok/sec: 38,199 | mfu: 10.3% | epoch: 1 | remaining: 587s    
step 00383 (34.8%) | loss: 1.736833 | lrm: 1.00 | dt: 836ms | tok/sec: 39,191 | mfu: 10.6% | epoch: 1 | remaining: 586s    
step 00384 (34.9%) | loss: 1.728390 | lrm: 1.00 | dt: 839ms | tok/sec: 39,073 | mfu: 10.6% | epoch: 1 | remaining: 585s    
step 00385 (35.0%) | loss: 1.734602 | lrm: 1.00 | dt: 839ms | tok/sec: 39,062 | mfu: 10.6% | epoch: 1 | remaining: 585s    
step 00386 (35.1%) | loss: 1.738981 | lrm: 1.00 | dt: 856ms | tok/sec: 38,291 | mfu: 10.4% | epoch: 1 | remaining: 584s    
step 00387 (35.2%) | loss: 1.734304 | lrm: 1.00 | dt: 838ms | tok/sec: 39,108 | mfu: 10.6% | epoch: 1 | remaining: 583s    
step 00388 (35.2%) | loss: 1.741383 | lrm: 1.00 | dt: 837ms | tok/sec: 39,146 | mfu: 10.6% | epoch: 1 | remaining: 582s    
step 00389 (35.3%) | loss: 1.726215 | lrm: 1.00 | dt: 839ms | tok/sec: 39,069 | mfu: 10.6% | epoch: 1 | remaining: 581s    
step 00390 (35.4%) | loss: 1.716284 | lrm: 1.00 | dt: 855ms | tok/sec: 38,339 | mfu: 10.4% | epoch: 1 | remaining: 580s    
step 00391 (35.5%) | loss: 1.717666 | lrm: 1.00 | dt: 838ms | tok/sec: 39,114 | mfu: 10.6% | epoch: 1 | remaining: 579s    
step 00392 (35.6%) | loss: 1.714445 | lrm: 1.00 | dt: 838ms | tok/sec: 39,087 | mfu: 10.6% | epoch: 1 | remaining: 579s    
step 00393 (35.7%) | loss: 1.727723 | lrm: 1.00 | dt: 838ms | tok/sec: 39,119 | mfu: 10.6% | epoch: 1 | remaining: 578s    
step 00394 (35.8%) | loss: 1.723658 | lrm: 1.00 | dt: 854ms | tok/sec: 38,350 | mfu: 10.4% | epoch: 1 | remaining: 577s    
step 00395 (35.9%) | loss: 1.700815 | lrm: 1.00 | dt: 839ms | tok/sec: 39,040 | mfu: 10.6% | epoch: 1 | remaining: 576s    
step 00396 (36.0%) | loss: 1.710555 | lrm: 1.00 | dt: 838ms | tok/sec: 39,081 | mfu: 10.6% | epoch: 1 | remaining: 575s    
step 00397 (36.1%) | loss: 1.708350 | lrm: 1.00 | dt: 839ms | tok/sec: 39,078 | mfu: 10.6% | epoch: 1 | remaining: 574s    
step 00398 (36.2%) | loss: 1.706732 | lrm: 1.00 | dt: 837ms | tok/sec: 39,126 | mfu: 10.6% | epoch: 1 | remaining: 574s    
step 00399 (36.3%) | loss: 1.723801 | lrm: 1.00 | dt: 856ms | tok/sec: 38,264 | mfu: 10.3% | epoch: 1 | remaining: 573s    
step 00400 (36.4%) | loss: 1.716387 | lrm: 1.00 | dt: 841ms | tok/sec: 38,951 | mfu: 10.5% | epoch: 1 | remaining: 572s    
step 00401 (36.5%) | loss: 1.720327 | lrm: 1.00 | dt: 841ms | tok/sec: 38,982 | mfu: 10.5% | epoch: 1 | remaining: 571s    
step 00402 (36.6%) | loss: 1.724039 | lrm: 1.00 | dt: 838ms | tok/sec: 39,081 | mfu: 10.6% | epoch: 1 | remaining: 570s    
step 00403 (36.6%) | loss: 1.716251 | lrm: 1.00 | dt: 839ms | tok/sec: 39,078 | mfu: 10.6% | epoch: 1 | remaining: 569s    
step 00404 (36.7%) | loss: 1.729773 | lrm: 1.00 | dt: 836ms | tok/sec: 39,187 | mfu: 10.6% | epoch: 1 | remaining: 569s    
step 00405 (36.8%) | loss: 1.718767 | lrm: 1.00 | dt: 841ms | tok/sec: 38,980 | mfu: 10.5% | epoch: 1 | remaining: 568s    
step 00406 (36.9%) | loss: 1.702978 | lrm: 1.00 | dt: 854ms | tok/sec: 38,374 | mfu: 10.4% | epoch: 1 | remaining: 567s    
step 00407 (37.0%) | loss: 1.714361 | lrm: 1.00 | dt: 838ms | tok/sec: 39,080 | mfu: 10.6% | epoch: 1 | remaining: 566s    
step 00408 (37.1%) | loss: 1.718640 | lrm: 1.00 | dt: 839ms | tok/sec: 39,045 | mfu: 10.6% | epoch: 1 | remaining: 565s    
step 00409 (37.2%) | loss: 1.707218 | lrm: 1.00 | dt: 838ms | tok/sec: 39,124 | mfu: 10.6% | epoch: 1 | remaining: 564s    
step 00410 (37.3%) | loss: 1.721749 | lrm: 1.00 | dt: 837ms | tok/sec: 39,166 | mfu: 10.6% | epoch: 1 | remaining: 563s    
step 00411 (37.4%) | loss: 1.715746 | lrm: 1.00 | dt: 856ms | tok/sec: 38,266 | mfu: 10.3% | epoch: 1 | remaining: 563s    
step 00412 (37.5%) | loss: 1.722338 | lrm: 1.00 | dt: 838ms | tok/sec: 39,096 | mfu: 10.6% | epoch: 1 | remaining: 562s    
step 00413 (37.6%) | loss: 1.721183 | lrm: 1.00 | dt: 839ms | tok/sec: 39,071 | mfu: 10.6% | epoch: 1 | remaining: 561s    
step 00414 (37.7%) | loss: 1.709259 | lrm: 1.00 | dt: 838ms | tok/sec: 39,096 | mfu: 10.6% | epoch: 1 | remaining: 560s    
step 00415 (37.8%) | loss: 1.713330 | lrm: 1.00 | dt: 839ms | tok/sec: 39,070 | mfu: 10.6% | epoch: 1 | remaining: 559s    
