torch.compile disabled in this fork runtime path.
Using PyTorch SDPA attention backend.
GPU: NVIDIA GeForce RTX 4060 Ti
GPU VRAM: 16.0 GB
GPU CC: 8.9
GPU profile: ada-10-15gb
Consumer matrix support: yes
TF32: enabled
AMP dtype: torch.bfloat16
Vocab size: 8,192
Dataset: tinystories
Muon compute dtype: torch.bfloat16 (matching AMP dtype)
Using cached autotune candidate: batch_size=4, checkpointing=on.
Attention backend: sdpa
torch.compile: disabled
Trying train candidate: batch_size=4, activation_checkpointing=enabled
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 8, 'n_kv_head': 8, 'n_embd': 512, 'window_pattern': 'SSSL', 'attention_backend': 'sdpa', 'use_activation_checkpointing': True, 'compute_dtype': torch.bfloat16}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,848
  scalars                 : 16
  total                   : 50,332,688
Estimated FLOPs per token: 2.390815e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 900s
Gradient accumulation steps: 4

step 00000 (0.0%) | loss: 9.011614 | lrm: 1.00 | dt: 1547ms | tok/sec: 21,185 | mfu: 5.7% | epoch: 1 | remaining: 900s    
step 00001 (0.0%) | loss: 8.794908 | lrm: 1.00 | dt: 822ms | tok/sec: 39,846 | mfu: 10.8% | epoch: 1 | remaining: 900s    
step 00002 (0.0%) | loss: 8.084879 | lrm: 1.00 | dt: 838ms | tok/sec: 39,091 | mfu: 10.6% | epoch: 1 | remaining: 900s    
step 00003 (0.0%) | loss: 7.349114 | lrm: 1.00 | dt: 839ms | tok/sec: 39,058 | mfu: 10.6% | epoch: 1 | remaining: 900s    
step 00004 (0.0%) | loss: 6.747931 | lrm: 1.00 | dt: 824ms | tok/sec: 39,765 | mfu: 10.8% | epoch: 1 | remaining: 900s    
step 00005 (0.0%) | loss: 6.237009 | lrm: 1.00 | dt: 837ms | tok/sec: 39,127 | mfu: 10.6% | epoch: 1 | remaining: 900s    
step 00006 (0.0%) | loss: 5.903983 | lrm: 1.00 | dt: 838ms | tok/sec: 39,109 | mfu: 10.6% | epoch: 1 | remaining: 900s    
step 00007 (0.0%) | loss: 5.637797 | lrm: 1.00 | dt: 839ms | tok/sec: 39,034 | mfu: 10.6% | epoch: 1 | remaining: 900s    
step 00008 (0.0%) | loss: 5.409846 | lrm: 1.00 | dt: 821ms | tok/sec: 39,914 | mfu: 10.8% | epoch: 1 | remaining: 900s    
step 00009 (0.0%) | loss: 5.235154 | lrm: 1.00 | dt: 841ms | tok/sec: 38,950 | mfu: 10.5% | epoch: 1 | remaining: 900s    
step 00010 (0.0%) | loss: 5.082200 | lrm: 1.00 | dt: 840ms | tok/sec: 39,012 | mfu: 10.6% | epoch: 1 | remaining: 900s    
step 00011 (0.0%) | loss: 4.922737 | lrm: 1.00 | dt: 824ms | tok/sec: 39,753 | mfu: 10.8% | epoch: 1 | remaining: 899s    
step 00012 (0.1%) | loss: 4.799421 | lrm: 1.00 | dt: 840ms | tok/sec: 38,994 | mfu: 10.5% | epoch: 1 | remaining: 898s    
step 00013 (0.2%) | loss: 4.719556 | lrm: 1.00 | dt: 838ms | tok/sec: 39,115 | mfu: 10.6% | epoch: 1 | remaining: 897s    
step 00014 (0.3%) | loss: 4.603574 | lrm: 1.00 | dt: 823ms | tok/sec: 39,810 | mfu: 10.8% | epoch: 1 | remaining: 897s    
step 00015 (0.4%) | loss: 4.531030 | lrm: 1.00 | dt: 838ms | tok/sec: 39,102 | mfu: 10.6% | epoch: 1 | remaining: 896s    
step 00016 (0.5%) | loss: 4.491434 | lrm: 1.00 | dt: 839ms | tok/sec: 39,046 | mfu: 10.6% | epoch: 1 | remaining: 895s    
step 00017 (0.6%) | loss: 4.409902 | lrm: 1.00 | dt: 838ms | tok/sec: 39,124 | mfu: 10.6% | epoch: 1 | remaining: 894s    
step 00018 (0.6%) | loss: 4.341589 | lrm: 1.00 | dt: 839ms | tok/sec: 39,072 | mfu: 10.6% | epoch: 1 | remaining: 893s    
step 00019 (0.7%) | loss: 4.320295 | lrm: 1.00 | dt: 823ms | tok/sec: 39,807 | mfu: 10.8% | epoch: 1 | remaining: 892s    
step 00020 (0.8%) | loss: 4.249441 | lrm: 1.00 | dt: 838ms | tok/sec: 39,110 | mfu: 10.6% | epoch: 1 | remaining: 892s    
step 00021 (0.9%) | loss: 4.190443 | lrm: 1.00 | dt: 840ms | tok/sec: 38,997 | mfu: 10.5% | epoch: 1 | remaining: 891s    
step 00022 (1.0%) | loss: 4.167364 | lrm: 1.00 | dt: 839ms | tok/sec: 39,039 | mfu: 10.6% | epoch: 1 | remaining: 890s    
step 00023 (1.1%) | loss: 4.117553 | lrm: 1.00 | dt: 824ms | tok/sec: 39,784 | mfu: 10.8% | epoch: 1 | remaining: 889s    
step 00024 (1.2%) | loss: 4.095963 | lrm: 1.00 | dt: 841ms | tok/sec: 38,957 | mfu: 10.5% | epoch: 1 | remaining: 888s    
step 00025 (1.3%) | loss: 4.079146 | lrm: 1.00 | dt: 824ms | tok/sec: 39,765 | mfu: 10.8% | epoch: 1 | remaining: 887s    
step 00026 (1.4%) | loss: 4.037821 | lrm: 1.00 | dt: 841ms | tok/sec: 38,969 | mfu: 10.5% | epoch: 1 | remaining: 887s    
step 00027 (1.5%) | loss: 4.003266 | lrm: 1.00 | dt: 838ms | tok/sec: 39,108 | mfu: 10.6% | epoch: 1 | remaining: 886s    
step 00028 (1.6%) | loss: 3.982127 | lrm: 1.00 | dt: 838ms | tok/sec: 39,104 | mfu: 10.6% | epoch: 1 | remaining: 885s    
step 00275 (24.5%) | loss: 1.787167 | lrm: 1.00 | dt: 837ms | tok/sec: 39,144 | mfu: 10.6% | epoch: 1 | remaining: 678s    
step 00276 (24.6%) | loss: 1.785547 | lrm: 1.00 | dt: 839ms | tok/sec: 39,054 | mfu: 10.6% | epoch: 1 | remaining: 678s    
step 00277 (24.7%) | loss: 1.787873 | lrm: 1.00 | dt: 841ms | tok/sec: 38,971 | mfu: 10.5% | epoch: 1 | remaining: 677s    
step 00278 (24.8%) | loss: 1.782980 | lrm: 1.00 | dt: 838ms | tok/sec: 39,108 | mfu: 10.6% | epoch: 1 | remaining: 676s    
step 00279 (24.9%) | loss: 1.775681 | lrm: 1.00 | dt: 839ms | tok/sec: 39,074 | mfu: 10.6% | epoch: 1 | remaining: 675s    
step 00280 (25.0%) | loss: 1.783572 | lrm: 1.00 | dt: 838ms | tok/sec: 39,113 | mfu: 10.6% | epoch: 1 | remaining: 674s    
step 00281 (25.1%) | loss: 1.788490 | lrm: 1.00 | dt: 838ms | tok/sec: 39,100 | mfu: 10.6% | epoch: 1 | remaining: 673s    
step 00282 (25.2%) | loss: 1.776869 | lrm: 1.00 | dt: 823ms | tok/sec: 39,838 | mfu: 10.8% | epoch: 1 | remaining: 673s    
step 00283 (25.3%) | loss: 1.798956 | lrm: 1.00 | dt: 840ms | tok/sec: 39,019 | mfu: 10.6% | epoch: 1 | remaining: 672s    
step 00284 (25.4%) | loss: 1.777881 | lrm: 1.00 | dt: 839ms | tok/sec: 39,061 | mfu: 10.6% | epoch: 1 | remaining: 671s    
step 00285 (25.5%) | loss: 1.770037 | lrm: 1.00 | dt: 838ms | tok/sec: 39,106 | mfu: 10.6% | epoch: 1 | remaining: 670s    
step 00286 (25.6%) | loss: 1.789404 | lrm: 1.00 | dt: 839ms | tok/sec: 39,079 | mfu: 10.6% | epoch: 1 | remaining: 669s    
step 00287 (25.6%) | loss: 1.781138 | lrm: 1.00 | dt: 840ms | tok/sec: 39,024 | mfu: 10.6% | epoch: 1 | remaining: 668s    
step 00288 (25.7%) | loss: 1.773927 | lrm: 1.00 | dt: 839ms | tok/sec: 39,075 | mfu: 10.6% | epoch: 1 | remaining: 667s    
step 00289 (25.8%) | loss: 1.780818 | lrm: 1.00 | dt: 837ms | tok/sec: 39,141 | mfu: 10.6% | epoch: 1 | remaining: 667s    
step 00290 (25.9%) | loss: 1.767159 | lrm: 1.00 | dt: 838ms | tok/sec: 39,100 | mfu: 10.6% | epoch: 1 | remaining: 666s    
step 00291 (26.0%) | loss: 1.777548 | lrm: 1.00 | dt: 824ms | tok/sec: 39,761 | mfu: 10.8% | epoch: 1 | remaining: 665s    
step 00292 (26.1%) | loss: 1.793185 | lrm: 1.00 | dt: 839ms | tok/sec: 39,062 | mfu: 10.6% | epoch: 1 | remaining: 664s    
step 00293 (26.2%) | loss: 1.776606 | lrm: 1.00 | dt: 837ms | tok/sec: 39,152 | mfu: 10.6% | epoch: 1 | remaining: 663s    
step 00294 (26.3%) | loss: 1.782704 | lrm: 1.00 | dt: 841ms | tok/sec: 38,956 | mfu: 10.5% | epoch: 1 | remaining: 662s    
step 00295 (26.4%) | loss: 1.804433 | lrm: 1.00 | dt: 842ms | tok/sec: 38,926 | mfu: 10.5% | epoch: 1 | remaining: 662s    
step 00296 (26.5%) | loss: 1.789956 | lrm: 1.00 | dt: 837ms | tok/sec: 39,128 | mfu: 10.6% | epoch: 1 | remaining: 661s    
step 00297 (26.6%) | loss: 1.786732 | lrm: 1.00 | dt: 839ms | tok/sec: 39,077 | mfu: 10.6% | epoch: 1 | remaining: 660s    
step 00298 (26.7%) | loss: 1.794316 | lrm: 1.00 | dt: 839ms | tok/sec: 39,062 | mfu: 10.6% | epoch: 1 | remaining: 659s    
step 00299 (26.8%) | loss: 1.776707 | lrm: 1.00 | dt: 840ms | tok/sec: 39,023 | mfu: 10.6% | epoch: 1 | remaining: 658s    
step 00300 (26.9%) | loss: 1.782502 | lrm: 1.00 | dt: 839ms | tok/sec: 39,057 | mfu: 10.6% | epoch: 1 | remaining: 657s    
step 00301 (27.0%) | loss: 1.790521 | lrm: 1.00 | dt: 840ms | tok/sec: 39,021 | mfu: 10.6% | epoch: 1 | remaining: 657s    
step 00302 (27.0%) | loss: 1.778405 | lrm: 1.00 | dt: 837ms | tok/sec: 39,149 | mfu: 10.6% | epoch: 1 | remaining: 656s    
step 00303 (27.1%) | loss: 1.799688 | lrm: 1.00 | dt: 823ms | tok/sec: 39,810 | mfu: 10.8% | epoch: 1 | remaining: 655s    
step 00304 (27.2%) | loss: 1.799713 | lrm: 1.00 | dt: 837ms | tok/sec: 39,129 | mfu: 10.6% | epoch: 1 | remaining: 654s    
step 00305 (27.3%) | loss: 1.789923 | lrm: 1.00 | dt: 839ms | tok/sec: 39,074 | mfu: 10.6% | epoch: 1 | remaining: 653s    
step 00306 (27.4%) | loss: 1.822757 | lrm: 1.00 | dt: 838ms | tok/sec: 39,102 | mfu: 10.6% | epoch: 1 | remaining: 652s    
step 00307 (27.5%) | loss: 1.807298 | lrm: 1.00 | dt: 838ms | tok/sec: 39,084 | mfu: 10.6% | epoch: 1 | remaining: 652s    
step 00308 (27.6%) | loss: 1.808157 | lrm: 1.00 | dt: 838ms | tok/sec: 39,102 | mfu: 10.6% | epoch: 1 | remaining: 651s    
step 00309 (27.7%) | loss: 1.818503 | lrm: 1.00 | dt: 838ms | tok/sec: 39,119 | mfu: 10.6% | epoch: 1 | remaining: 650s    
step 00310 (27.8%) | loss: 1.796123 | lrm: 1.00 | dt: 838ms | tok/sec: 39,101 | mfu: 10.6% | epoch: 1 | remaining: 649s    
step 00311 (27.9%) | loss: 1.812882 | lrm: 1.00 | dt: 840ms | tok/sec: 39,013 | mfu: 10.6% | epoch: 1 | remaining: 648s    
step 00312 (28.0%) | loss: 1.804953 | lrm: 1.00 | dt: 837ms | tok/sec: 39,161 | mfu: 10.6% | epoch: 1 | remaining: 647s    
step 00313 (28.1%) | loss: 1.781168 | lrm: 1.00 | dt: 837ms | tok/sec: 39,163 | mfu: 10.6% | epoch: 1 | remaining: 647s    
step 00314 (28.2%) | loss: 1.802558 | lrm: 1.00 | dt: 838ms | tok/sec: 39,105 | mfu: 10.6% | epoch: 1 | remaining: 646s    
step 00315 (28.3%) | loss: 1.781659 | lrm: 1.00 | dt: 837ms | tok/sec: 39,126 | mfu: 10.6% | epoch: 1 | remaining: 645s    
step 00316 (28.3%) | loss: 1.786461 | lrm: 1.00 | dt: 839ms | tok/sec: 39,076 | mfu: 10.6% | epoch: 1 | remaining: 644s    
step 00317 (28.4%) | loss: 1.787930 | lrm: 1.00 | dt: 837ms | tok/sec: 39,166 | mfu: 10.6% | epoch: 1 | remaining: 643s    
step 00318 (28.5%) | loss: 1.772654 | lrm: 1.00 | dt: 838ms | tok/sec: 39,125 | mfu: 10.6% | epoch: 1 | remaining: 642s    
step 00319 (28.6%) | loss: 1.781011 | lrm: 1.00 | dt: 841ms | tok/sec: 38,967 | mfu: 10.5% | epoch: 1 | remaining: 642s    
step 00320 (28.7%) | loss: 1.800621 | lrm: 1.00 | dt: 837ms | tok/sec: 39,150 | mfu: 10.6% | epoch: 1 | remaining: 641s    
step 00321 (28.8%) | loss: 1.775952 | lrm: 1.00 | dt: 838ms | tok/sec: 39,080 | mfu: 10.6% | epoch: 1 | remaining: 640s    
step 00322 (28.9%) | loss: 1.779697 | lrm: 1.00 | dt: 839ms | tok/sec: 39,039 | mfu: 10.6% | epoch: 1 | remaining: 639s    
step 00323 (29.0%) | loss: 1.782401 | lrm: 1.00 | dt: 823ms | tok/sec: 39,838 | mfu: 10.8% | epoch: 1 | remaining: 638s    
step 00324 (29.1%) | loss: 1.762781 | lrm: 1.00 | dt: 839ms | tok/sec: 39,071 | mfu: 10.6% | epoch: 1 | remaining: 637s    
step 00325 (29.2%) | loss: 1.780777 | lrm: 1.00 | dt: 837ms | tok/sec: 39,158 | mfu: 10.6% | epoch: 1 | remaining: 637s    
step 00326 (29.3%) | loss: 1.766867 | lrm: 1.00 | dt: 838ms | tok/sec: 39,081 | mfu: 10.6% | epoch: 1 | remaining: 636s    
step 00327 (29.4%) | loss: 1.757386 | lrm: 1.00 | dt: 838ms | tok/sec: 39,110 | mfu: 10.6% | epoch: 1 | remaining: 635s    
step 00328 (29.5%) | loss: 1.753044 | lrm: 1.00 | dt: 840ms | tok/sec: 39,018 | mfu: 10.6% | epoch: 1 | remaining: 634s    
step 00329 (29.6%) | loss: 1.731884 | lrm: 1.00 | dt: 840ms | tok/sec: 39,015 | mfu: 10.6% | epoch: 1 | remaining: 633s    
step 00330 (29.7%) | loss: 1.742183 | lrm: 1.00 | dt: 837ms | tok/sec: 39,169 | mfu: 10.6% | epoch: 1 | remaining: 632s    
step 00331 (29.7%) | loss: 1.745871 | lrm: 1.00 | dt: 837ms | tok/sec: 39,137 | mfu: 10.6% | epoch: 1 | remaining: 631s    
step 00332 (29.8%) | loss: 1.735898 | lrm: 1.00 | dt: 838ms | tok/sec: 39,125 | mfu: 10.6% | epoch: 1 | remaining: 631s    
step 00333 (29.9%) | loss: 1.750485 | lrm: 1.00 | dt: 840ms | tok/sec: 39,025 | mfu: 10.6% | epoch: 1 | remaining: 630s    
step 00334 (30.0%) | loss: 1.770915 | lrm: 1.00 | dt: 825ms | tok/sec: 39,710 | mfu: 10.7% | epoch: 1 | remaining: 629s    
step 00335 (30.1%) | loss: 1.745335 | lrm: 1.00 | dt: 839ms | tok/sec: 39,067 | mfu: 10.6% | epoch: 1 | remaining: 628s    
step 00336 (30.2%) | loss: 1.751674 | lrm: 1.00 | dt: 839ms | tok/sec: 39,061 | mfu: 10.6% | epoch: 1 | remaining: 627s    
step 00337 (30.3%) | loss: 1.749897 | lrm: 1.00 | dt: 838ms | tok/sec: 39,095 | mfu: 10.6% | epoch: 1 | remaining: 626s    
step 00338 (30.4%) | loss: 1.732824 | lrm: 1.00 | dt: 839ms | tok/sec: 39,045 | mfu: 10.6% | epoch: 1 | remaining: 626s    
step 00339 (30.5%) | loss: 1.739688 | lrm: 1.00 | dt: 840ms | tok/sec: 39,021 | mfu: 10.6% | epoch: 1 | remaining: 625s    
step 00340 (30.6%) | loss: 1.735920 | lrm: 1.00 | dt: 838ms | tok/sec: 39,109 | mfu: 10.6% | epoch: 1 | remaining: 624s    
step 00341 (30.7%) | loss: 1.726040 | lrm: 1.00 | dt: 838ms | tok/sec: 39,121 | mfu: 10.6% | epoch: 1 | remaining: 623s    
step 00342 (30.8%) | loss: 1.755228 | lrm: 1.00 | dt: 840ms | tok/sec: 39,004 | mfu: 10.5% | epoch: 1 | remaining: 622s    
step 00343 (30.9%) | loss: 1.734034 | lrm: 1.00 | dt: 839ms | tok/sec: 39,063 | mfu: 10.6% | epoch: 1 | remaining: 621s    
step 00344 (31.0%) | loss: 1.736386 | lrm: 1.00 | dt: 824ms | tok/sec: 39,781 | mfu: 10.8% | epoch: 1 | remaining: 621s    
step 00345 (31.0%) | loss: 1.747235 | lrm: 1.00 | dt: 837ms | tok/sec: 39,139 | mfu: 10.6% | epoch: 1 | remaining: 620s    
step 00346 (31.1%) | loss: 1.732258 | lrm: 1.00 | dt: 839ms | tok/sec: 39,061 | mfu: 10.6% | epoch: 1 | remaining: 619s    
step 00347 (31.2%) | loss: 1.737681 | lrm: 1.00 | dt: 837ms | tok/sec: 39,158 | mfu: 10.6% | epoch: 1 | remaining: 618s    
step 00348 (31.3%) | loss: 1.727281 | lrm: 1.00 | dt: 840ms | tok/sec: 39,022 | mfu: 10.6% | epoch: 1 | remaining: 617s    
step 00349 (31.4%) | loss: 1.711290 | lrm: 1.00 | dt: 839ms | tok/sec: 39,051 | mfu: 10.6% | epoch: 1 | remaining: 616s    
step 00350 (31.5%) | loss: 1.717248 | lrm: 1.00 | dt: 838ms | tok/sec: 39,080 | mfu: 10.6% | epoch: 1 | remaining: 616s    
step 00351 (31.6%) | loss: 1.713024 | lrm: 1.00 | dt: 839ms | tok/sec: 39,078 | mfu: 10.6% | epoch: 1 | remaining: 615s    
step 00352 (31.7%) | loss: 1.700172 | lrm: 1.00 | dt: 839ms | tok/sec: 39,064 | mfu: 10.6% | epoch: 1 | remaining: 614s    
step 00353 (31.8%) | loss: 1.707765 | lrm: 1.00 | dt: 840ms | tok/sec: 39,027 | mfu: 10.6% | epoch: 1 | remaining: 613s    
step 00354 (31.9%) | loss: 1.710923 | lrm: 1.00 | dt: 838ms | tok/sec: 39,079 | mfu: 10.6% | epoch: 1 | remaining: 612s    
step 00355 (32.0%) | loss: 1.710258 | lrm: 1.00 | dt: 838ms | tok/sec: 39,085 | mfu: 10.6% | epoch: 1 | remaining: 611s    
step 00356 (32.1%) | loss: 1.708552 | lrm: 1.00 | dt: 837ms | tok/sec: 39,140 | mfu: 10.6% | epoch: 1 | remaining: 611s    
step 00357 (32.2%) | loss: 1.696649 | lrm: 1.00 | dt: 840ms | tok/sec: 39,021 | mfu: 10.6% | epoch: 1 | remaining: 610s    
step 00358 (32.3%) | loss: 1.702401 | lrm: 1.00 | dt: 839ms | tok/sec: 39,064 | mfu: 10.6% | epoch: 1 | remaining: 609s    
step 00359 (32.3%) | loss: 1.717991 | lrm: 1.00 | dt: 824ms | tok/sec: 39,779 | mfu: 10.8% | epoch: 1 | remaining: 608s    
step 00360 (32.4%) | loss: 1.710378 | lrm: 1.00 | dt: 839ms | tok/sec: 39,039 | mfu: 10.6% | epoch: 1 | remaining: 607s    
step 00361 (32.5%) | loss: 1.715889 | lrm: 1.00 | dt: 838ms | tok/sec: 39,106 | mfu: 10.6% | epoch: 1 | remaining: 606s    
step 00362 (32.6%) | loss: 1.705259 | lrm: 1.00 | dt: 837ms | tok/sec: 39,142 | mfu: 10.6% | epoch: 1 | remaining: 606s    
step 00363 (32.7%) | loss: 1.694851 | lrm: 1.00 | dt: 840ms | tok/sec: 39,014 | mfu: 10.6% | epoch: 1 | remaining: 605s    
step 00364 (32.8%) | loss: 1.701281 | lrm: 1.00 | dt: 837ms | tok/sec: 39,141 | mfu: 10.6% | epoch: 1 | remaining: 604s    
step 00365 (32.9%) | loss: 1.695248 | lrm: 1.00 | dt: 839ms | tok/sec: 39,077 | mfu: 10.6% | epoch: 1 | remaining: 603s    
step 00366 (33.0%) | loss: 1.695282 | lrm: 1.00 | dt: 838ms | tok/sec: 39,111 | mfu: 10.6% | epoch: 1 | remaining: 602s    
step 00367 (33.1%) | loss: 1.699351 | lrm: 1.00 | dt: 839ms | tok/sec: 39,041 | mfu: 10.6% | epoch: 1 | remaining: 601s    
step 00368 (33.2%) | loss: 1.691199 | lrm: 1.00 | dt: 839ms | tok/sec: 39,067 | mfu: 10.6% | epoch: 1 | remaining: 600s    
step 00369 (33.3%) | loss: 1.696510 | lrm: 1.00 | dt: 838ms | tok/sec: 39,122 | mfu: 10.6% | epoch: 1 | remaining: 600s    
step 00370 (33.4%) | loss: 1.702592 | lrm: 1.00 | dt: 839ms | tok/sec: 39,066 | mfu: 10.6% | epoch: 1 | remaining: 599s    
step 00371 (33.5%) | loss: 1.688311 | lrm: 1.00 | dt: 836ms | tok/sec: 39,187 | mfu: 10.6% | epoch: 1 | remaining: 598s    
step 00372 (33.6%) | loss: 1.708857 | lrm: 1.00 | dt: 839ms | tok/sec: 39,052 | mfu: 10.6% | epoch: 1 | remaining: 597s    
step 00373 (33.7%) | loss: 1.699762 | lrm: 1.00 | dt: 838ms | tok/sec: 39,089 | mfu: 10.6% | epoch: 1 | remaining: 596s    
step 00374 (33.7%) | loss: 1.707650 | lrm: 1.00 | dt: 838ms | tok/sec: 39,093 | mfu: 10.6% | epoch: 1 | remaining: 595s    
step 00375 (33.8%) | loss: 1.705968 | lrm: 1.00 | dt: 838ms | tok/sec: 39,095 | mfu: 10.6% | epoch: 1 | remaining: 595s    
step 00376 (33.9%) | loss: 1.693839 | lrm: 1.00 | dt: 838ms | tok/sec: 39,092 | mfu: 10.6% | epoch: 1 | remaining: 594s    
step 00377 (34.0%) | loss: 1.712969 | lrm: 1.00 | dt: 838ms | tok/sec: 39,095 | mfu: 10.6% | epoch: 1 | remaining: 593s    
step 00378 (34.1%) | loss: 1.707055 | lrm: 1.00 | dt: 838ms | tok/sec: 39,098 | mfu: 10.6% | epoch: 1 | remaining: 592s    
step 00379 (34.2%) | loss: 1.692903 | lrm: 1.00 | dt: 837ms | tok/sec: 39,168 | mfu: 10.6% | epoch: 1 | remaining: 591s    
step 00380 (34.3%) | loss: 1.696650 | lrm: 1.00 | dt: 835ms | tok/sec: 39,248 | mfu: 10.6% | epoch: 1 | remaining: 590s    
step 00381 (34.4%) | loss: 1.682514 | lrm: 1.00 | dt: 836ms | tok/sec: 39,212 | mfu: 10.6% | epoch: 1 | remaining: 590s    
step 00382 (34.5%) | loss: 1.679696 | lrm: 1.00 | dt: 838ms | tok/sec: 39,097 | mfu: 10.6% | epoch: 1 | remaining: 589s    
step 00383 (34.6%) | loss: 1.719135 | lrm: 1.00 | dt: 838ms | tok/sec: 39,086 | mfu: 10.6% | epoch: 1 | remaining: 588s    
step 00384 (34.7%) | loss: 1.712253 | lrm: 1.00 | dt: 839ms | tok/sec: 39,055 | mfu: 10.6% | epoch: 1 | remaining: 587s    
step 00385 (34.8%) | loss: 1.717525 | lrm: 1.00 | dt: 838ms | tok/sec: 39,093 | mfu: 10.6% | epoch: 1 | remaining: 586s    
step 00386 (34.9%) | loss: 1.720615 | lrm: 1.00 | dt: 840ms | tok/sec: 38,993 | mfu: 10.5% | epoch: 1 | remaining: 585s    
step 00387 (35.0%) | loss: 1.715556 | lrm: 1.00 | dt: 838ms | tok/sec: 39,091 | mfu: 10.6% | epoch: 1 | remaining: 585s    
step 00388 (35.0%) | loss: 1.722836 | lrm: 1.00 | dt: 838ms | tok/sec: 39,088 | mfu: 10.6% | epoch: 1 | remaining: 584s    
step 00389 (35.1%) | loss: 1.707499 | lrm: 1.00 | dt: 838ms | tok/sec: 39,089 | mfu: 10.6% | epoch: 1 | remaining: 583s    
step 00390 (35.2%) | loss: 1.698575 | lrm: 1.00 | dt: 839ms | tok/sec: 39,060 | mfu: 10.6% | epoch: 1 | remaining: 582s    
step 00391 (35.3%) | loss: 1.700604 | lrm: 1.00 | dt: 838ms | tok/sec: 39,080 | mfu: 10.6% | epoch: 1 | remaining: 581s    
step 00392 (35.4%) | loss: 1.697364 | lrm: 1.00 | dt: 837ms | tok/sec: 39,142 | mfu: 10.6% | epoch: 1 | remaining: 580s    
step 00393 (35.5%) | loss: 1.711265 | lrm: 1.00 | dt: 840ms | tok/sec: 39,016 | mfu: 10.6% | epoch: 1 | remaining: 580s    
step 00394 (35.6%) | loss: 1.706064 | lrm: 1.00 | dt: 838ms | tok/sec: 39,085 | mfu: 10.6% | epoch: 1 | remaining: 579s    
step 00395 (35.7%) | loss: 1.683610 | lrm: 1.00 | dt: 823ms | tok/sec: 39,795 | mfu: 10.8% | epoch: 1 | remaining: 578s    
step 00396 (35.8%) | loss: 1.690489 | lrm: 1.00 | dt: 837ms | tok/sec: 39,156 | mfu: 10.6% | epoch: 1 | remaining: 577s    
step 00397 (35.9%) | loss: 1.688235 | lrm: 1.00 | dt: 839ms | tok/sec: 39,075 | mfu: 10.6% | epoch: 1 | remaining: 576s    
step 00398 (36.0%) | loss: 1.684831 | lrm: 1.00 | dt: 840ms | tok/sec: 39,006 | mfu: 10.5% | epoch: 1 | remaining: 575s    
step 00399 (36.1%) | loss: 1.701431 | lrm: 1.00 | dt: 841ms | tok/sec: 38,951 | mfu: 10.5% | epoch: 1 | remaining: 575s    
step 00400 (36.2%) | loss: 1.694765 | lrm: 1.00 | dt: 840ms | tok/sec: 39,008 | mfu: 10.5% | epoch: 1 | remaining: 574s    
step 00401 (36.3%) | loss: 1.699854 | lrm: 1.00 | dt: 838ms | tok/sec: 39,085 | mfu: 10.6% | epoch: 1 | remaining: 573s    
step 00402 (36.4%) | loss: 1.703304 | lrm: 1.00 | dt: 838ms | tok/sec: 39,112 | mfu: 10.6% | epoch: 1 | remaining: 572s    
step 00403 (36.4%) | loss: 1.695076 | lrm: 1.00 | dt: 824ms | tok/sec: 39,784 | mfu: 10.8% | epoch: 1 | remaining: 571s    
step 00404 (36.5%) | loss: 1.708082 | lrm: 1.00 | dt: 840ms | tok/sec: 39,032 | mfu: 10.6% | epoch: 1 | remaining: 570s    
step 00405 (36.6%) | loss: 1.697796 | lrm: 1.00 | dt: 838ms | tok/sec: 39,082 | mfu: 10.6% | epoch: 1 | remaining: 570s    
step 00406 (36.7%) | loss: 1.682685 | lrm: 1.00 | dt: 838ms | tok/sec: 39,099 | mfu: 10.6% | epoch: 1 | remaining: 569s    
step 00407 (36.8%) | loss: 1.692749 | lrm: 1.00 | dt: 839ms | tok/sec: 39,063 | mfu: 10.6% | epoch: 1 | remaining: 568s    
step 00408 (36.9%) | loss: 1.696748 | lrm: 1.00 | dt: 836ms | tok/sec: 39,176 | mfu: 10.6% | epoch: 1 | remaining: 567s    
step 00409 (37.0%) | loss: 1.684988 | lrm: 1.00 | dt: 836ms | tok/sec: 39,180 | mfu: 10.6% | epoch: 1 | remaining: 566s    
step 00410 (37.1%) | loss: 1.698521 | lrm: 1.00 | dt: 838ms | tok/sec: 39,091 | mfu: 10.6% | epoch: 1 | remaining: 565s    
step 00411 (37.2%) | loss: 1.693681 | lrm: 1.00 | dt: 838ms | tok/sec: 39,080 | mfu: 10.6% | epoch: 1 | remaining: 564s    
step 00412 (37.3%) | loss: 1.701139 | lrm: 1.00 | dt: 839ms | tok/sec: 39,038 | mfu: 10.6% | epoch: 1 | remaining: 564s    
step 00413 (37.4%) | loss: 1.699254 | lrm: 1.00 | dt: 839ms | tok/sec: 39,058 | mfu: 10.6% | epoch: 1 | remaining: 563s    
step 00414 (37.5%) | loss: 1.689196 | lrm: 1.00 | dt: 838ms | tok/sec: 39,085 | mfu: 10.6% | epoch: 1 | remaining: 562s    
step 00415 (37.6%) | loss: 1.693559 | lrm: 1.00 | dt: 824ms | tok/sec: 39,769 | mfu: 10.8% | epoch: 1 | remaining: 561s    
